Runtime, 503, 268, 268, 240, 204, 209, 228, 200, 220, 217, 234, 234, 198, 228, 202, 232, 210, 197, 204, 208, 229, 241, 222, 217, 223, 208, 201, 198, 187, 203, 207, 205, 229, 225, 235, 217, 202, 211, 221, 203, 202, 221, 249, 266, 225, 212, 219, 178, 222, 204, 236, 241, 210, 222, 187, 211, 210, 215, 206, 243, 220, 203, 196, 226, 218, 190, 201, 240, 228, 297, 201, 200, 197, 204, 219, 229, 215, 223, 206, 206, 203, 215, 213, 208, 274, 221, 210, 254, 187, 212, 209, 230, 217, 225, 229, 227, 220, 204, 212, 230, 204, 212, 210, 206, 222, 228, 218, 232, 213, 206, 223, 208, 201, 215, 204, 180, 179, 210, 202, 220, 205, 202, 220, 201, 211, 204, 223, 202, 209, 243, 212, 215, 206, 241, 213, 223, 226, 211, 240, 217, 218, 215, 214, 215, 218, 232, 231, 223, 212, 219, 230, 225, 218, 234, 228, 202, 219, 225, 219, 201, 219, 211, 244, 235, 218, 195, 198, 288, 221, 261, 189, 206, 215, 221, 214, 207, 218, 204, 224, 232, 228, 218, 219, 207, 213, 209, 225, 230, 209, 178, 199, 196, 194, 210, 222, 205, 209, 185, 210, 198, 
Coins Used, 40, 41, 42, 43, 44, 41, 42, 43, 44, 45, 41, 42, 43, 44, 45, 42, 43, 44, 45, 46, 42, 43, 44, 45, 46, 41, 42, 43, 44, 45, 42, 43, 44, 45, 46, 42, 43, 44, 45, 46, 43, 44, 45, 46, 47, 43, 44, 45, 46, 47, 41, 42, 43, 44, 45, 42, 43, 44, 45, 46, 42, 43, 44, 45, 46, 43, 44, 45, 46, 47, 43, 44, 45, 46, 47, 42, 43, 44, 45, 46, 43, 44, 45, 46, 47, 43, 44, 45, 46, 47, 44, 45, 46, 47, 48, 44, 45, 46, 47, 48, 42, 43, 44, 45, 46, 43, 44, 45, 46, 47, 43, 44, 45, 46, 47, 44, 45, 46, 47, 48, 44, 45, 46, 47, 48, 43, 44, 45, 46, 47, 44, 45, 46, 47, 48, 44, 45, 46, 47, 48, 45, 46, 47, 48, 49, 45, 46, 47, 48, 49, 43, 44, 45, 46, 47, 44, 45, 46, 47, 48, 44, 45, 46, 47, 48, 45, 46, 47, 48, 49, 45, 46, 47, 48, 49, 44, 45, 46, 47, 48, 45, 46, 47, 48, 49, 45, 46, 47, 48, 49, 46, 47, 48, 49, 50, 46, 47, 48, 49, 50, 
Amount, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050, 2051, 2052, 2053, 2054, 2055, 2056, 2057, 2058, 2059, 2060, 2061, 2062, 2063, 2064, 2065, 2066, 2067, 2068, 2069, 2070, 2071, 2072, 2073, 2074, 2075, 2076, 2077, 2078, 2079, 2080, 2081, 2082, 2083, 2084, 2085, 2086, 2087, 2088, 2089, 2090, 2091, 2092, 2093, 2094, 2095, 2096, 2097, 2098, 2099, 2100, 2101, 2102, 2103, 2104, 2105, 2106, 2107, 2108, 2109, 2110, 2111, 2112, 2113, 2114, 2115, 2116, 2117, 2118, 2119, 2120, 2121, 2122, 2123, 2124, 2125, 2126, 2127, 2128, 2129, 2130, 2131, 2132, 2133, 2134, 2135, 2136, 2137, 2138, 2139, 2140, 2141, 2142, 2143, 2144, 2145, 2146, 2147, 2148, 2149, 2150, 2151, 2152, 2153, 2154, 2155, 2156, 2157, 2158, 2159, 2160, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2168, 2169, 2170, 2171, 2172, 2173, 2174, 2175, 2176, 2177, 2178, 2179, 2180, 2181, 2182, 2183, 2184, 2185, 2186, 2187, 2188, 2189, 2190, 2191, 2192, 2193, 2194, 2195, 2196, 2197, 2198, 2199, 
