Runtime, 56922, 55623, 55088, 55015, 54942, 55059, 54595, 54880, 54878, 54878, 55070, 55028, 55264, 55377, 55160, 55108, 55570, 55396, 55146, 153571, 64916, 55912, 55148, 55664, 55001, 55317, 55370, 55895, 55352, 55431, 55534, 55299, 55196, 55345, 54896, 54812, 55485, 55469, 55686, 55748, 56041, 55977, 56017, 55960, 56024, 56126, 56036, 55985, 56308, 56388, 56586, 56551, 56457, 56223, 55779, 56370, 56347, 56208, 56372, 56609, 56640, 56655, 56539, 56871, 56809, 56918, 56819, 56819, 57187, 56910, 57082, 56983, 57385, 57331, 57480, 57328, 57174, 57161, 57159, 57017, 57502, 57512, 57136, 57119, 57658, 57318, 57334, 56930, 57576, 57307, 57406, 63465, 58641, 56060, 56003, 56068, 56138, 56290, 56204, 56149, 56203, 55796, 56265, 56568, 56110, 56342, 56690, 56604, 56882, 56306, 56600, 56402, 55639, 55899, 56160, 56063, 56594, 56343, 56174, 56675, 56518, 56511, 56805, 56693, 56653, 56284, 56323, 56474, 56747, 56501, 57061, 56698, 56689, 57050, 57190, 56784, 56376, 56814, 56819, 56941, 64423, 65012, 60233, 56858, 57186, 57035, 57128, 56809, 57256, 57358, 57473, 57213, 57147, 57425, 57381, 66036, 59166, 58997, 58593, 59298, 59321, 59350, 59389, 59295, 59768, 59357, 60084, 59843, 59580, 59533, 59685, 59679, 60112, 59614, 59760, 60139, 60161, 59824, 67974, 68161, 59731, 65185, 65936, 75684, 59953, 91385, 107440, 63383, 62718, 67228, 63370, 62784, 62104, 62168, 62000, 61786, 62276, 62270, 62097, 68392, 
Coins Used, 56, 57, 56, 57, 55, 56, 56, 57, 57, 58, 56, 55, 56, 55, 56, 57, 57, 56, 57, 56, 57, 57, 58, 57, 56, 57, 56, 57, 56, 57, 57, 58, 57, 58, 57, 55, 56, 57, 58, 57, 58, 56, 57, 57, 58, 58, 59, 57, 56, 57, 56, 57, 58, 58, 57, 58, 57, 58, 58, 59, 58, 57, 58, 57, 58, 57, 58, 58, 59, 58, 59, 58, 56, 57, 58, 59, 58, 59, 57, 58, 58, 59, 59, 60, 58, 57, 58, 57, 58, 59, 59, 58, 59, 58, 59, 59, 60, 59, 58, 59, 58, 59, 58, 59, 59, 60, 59, 60, 59, 57, 58, 59, 60, 59, 60, 58, 59, 59, 60, 60, 61, 59, 58, 59, 58, 59, 60, 60, 59, 60, 59, 60, 60, 61, 60, 59, 60, 59, 60, 59, 60, 60, 61, 60, 61, 60, 58, 59, 60, 61, 60, 61, 59, 60, 60, 61, 61, 62, 60, 59, 60, 59, 60, 61, 61, 60, 61, 60, 61, 61, 62, 61, 60, 61, 60, 61, 60, 61, 61, 62, 61, 62, 61, 59, 60, 61, 62, 61, 62, 60, 61, 61, 62, 62, 63, 61, 60, 61, 60, 61, 
Amount, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050, 2051, 2052, 2053, 2054, 2055, 2056, 2057, 2058, 2059, 2060, 2061, 2062, 2063, 2064, 2065, 2066, 2067, 2068, 2069, 2070, 2071, 2072, 2073, 2074, 2075, 2076, 2077, 2078, 2079, 2080, 2081, 2082, 2083, 2084, 2085, 2086, 2087, 2088, 2089, 2090, 2091, 2092, 2093, 2094, 2095, 2096, 2097, 2098, 2099, 2100, 2101, 2102, 2103, 2104, 2105, 2106, 2107, 2108, 2109, 2110, 2111, 2112, 2113, 2114, 2115, 2116, 2117, 2118, 2119, 2120, 2121, 2122, 2123, 2124, 2125, 2126, 2127, 2128, 2129, 2130, 2131, 2132, 2133, 2134, 2135, 2136, 2137, 2138, 2139, 2140, 2141, 2142, 2143, 2144, 2145, 2146, 2147, 2148, 2149, 2150, 2151, 2152, 2153, 2154, 2155, 2156, 2157, 2158, 2159, 2160, 2161, 2162, 2163, 2164, 2165, 2166, 2167, 2168, 2169, 2170, 2171, 2172, 2173, 2174, 2175, 2176, 2177, 2178, 2179, 2180, 2181, 2182, 2183, 2184, 2185, 2186, 2187, 2188, 2189, 2190, 2191, 2192, 2193, 2194, 2195, 2196, 2197, 2198, 2199, 
